All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7448.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|72080342|ref|NC_007332.1|
SeqX length          : 892758
SeqY length          : 920079
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 16744
Tot Hits (seeds) used: 2256
Total fragments      : 505
========================================================
Total frags      : 403
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
GY,0,440805,0,442403,f,-2,1598,0,0,0,0,0,0,-,MHP7448_0353,P60-like lipoprotein
GY,0,442435,0,442767,f,-2,332,0,0,0,0,0,0,hit,MHP7448_0354,HIT-like protein
GY,0,442822,0,444489,r,-2,1667,0,0,0,0,0,0,-,MHP7448_0355,hypothetical protein
Frag,433789,443859,434188,444258,f,-2,400,92.00,384.00,96.00,92.00,1472,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,432755,0,434422,0,r,-2,1667,0,0,0,0,0,0,-,mhp366,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,433349,0,434206,r,-2,857,0,0,0,0,0,0,-,MHP7448_0348,hypothetical protein
Frag,434209,444273,435960,446024,f,-2,1752,98.17,1736.00,99.09,98.17,6880,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,432755,0,434422,0,r,-2,1667,0,0,0,0,0,0,-,mhp366,hypothetical protein
GX,434536,0,436110,0,r,-2,1574,0,0,0,0,0,0,-,mhp367,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,435202,0,436029,r,-2,827,0,0,0,0,0,0,-,MHP7448_0349,hypothetical protein
Frag,435945,445994,437762,447811,f,-2,1818,97.25,1793.00,98.62,97.25,7072,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,434536,0,436110,0,r,-2,1574,0,0,0,0,0,0,-,mhp367,hypothetical protein
GX,436224,0,437780,0,f,-2,1556,0,0,0,0,0,0,-,mhp368,membrane lipoprotein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,435202,0,436029,r,-2,827,0,0,0,0,0,0,-,MHP7448_0349,hypothetical protein
GY,0,436192,0,437181,r,-2,989,0,0,0,0,0,0,-,MHP7448_0350,hypothetical protein
GY,0,437184,0,438524,r,-2,1340,0,0,0,0,0,0,-,MHP7448_0351,hypothetical protein
Frag,444582,454651,447279,457348,f,207,2698,97.18,2660.00,98.59,97.18,10488,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,444632,0,445108,0,f,207,476,0,0,0,0,0,0,-,mhp374,hypothetical protein
GX,445177,0,446412,0,f,207,1235,0,0,0,0,0,0,-,mhp375,hypothetical protein
GX,446331,0,447260,0,f,207,929,0,0,0,0,0,0,-,mhp376,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,444600,0,446159,r,207,1559,0,0,0,0,0,0,-,MHP7448_0356,hypothetical protein
GY,0,446273,0,447850,f,207,1577,0,0,0,0,0,0,-,MHP7448_0357,amino acid permease
Frag,447260,457330,457221,467291,f,207,9962,97.51,9838.00,98.76,97.51,38856,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,447568,0,449781,0,f,207,2213,0,0,0,0,0,0,-,mhp377,lipoprotein
GX,449787,0,451913,0,f,207,2126,0,0,0,0,0,0,-,mhp378,lipoprotein
GX,451940,0,452872,0,f,207,932,0,0,0,0,0,0,-,mhp379,lipoprotein
GX,452886,0,455063,0,f,207,2177,0,0,0,0,0,0,potA,mhp380,ABC transporter ATP-binding protein
GX,455063,0,456073,0,f,207,1010,0,0,0,0,0,0,ugpA,mhp381,sn-glycerol-3-phosphate transport system permease
GX,456036,0,457001,0,f,207,965,0,0,0,0,0,0,ugpE,mhp382,sn-glycerol-3-phosphate transport system permease
GX,457005,0,457172,0,f,207,167,0,0,0,0,0,0,-,mhp383,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,446273,0,447850,f,207,1577,0,0,0,0,0,0,-,MHP7448_0357,amino acid permease
GY,0,448242,0,448988,r,207,746,0,0,0,0,0,0,glpF,MHP7448_0358,glycerol uptake facilitator protein
GY,0,449002,0,450534,r,207,1532,0,0,0,0,0,0,glpK,MHP7448_0359,glycerol kinase
GY,0,450873,0,452138,f,207,1265,0,0,0,0,0,0,-,MHP7448_0360,P37-like ABC transporter substrate-binding lipoprotein
GY,0,452122,0,452892,f,207,770,0,0,0,0,0,0,-,MHP7448_0361,ABC transporter ATP-binding protein
GY,0,452870,0,454591,f,207,1721,0,0,0,0,0,0,-,MHP7448_0362,ABC transport system permease p69 - like
GY,0,454701,0,455177,f,207,476,0,0,0,0,0,0,-,MHP7448_0363,hypothetical protein
GY,0,455195,0,456481,f,207,1286,0,0,0,0,0,0,-,MHP7448_0364,hypothetical protein
GY,0,456493,0,457329,f,207,836,0,0,0,0,0,0,-,MHP7448_0365,hypothetical protein
Frag,457222,467290,460437,470505,f,207,3216,93.47,3111.00,96.74,93.47,12024,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,457334,0,460207,0,r,207,2873,0,0,0,0,0,0,-,mhp384,hypothetical protein
GX,460220,0,463186,0,r,207,2966,0,0,0,0,0,0,-,mhp385,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,456493,0,457329,f,207,836,0,0,0,0,0,0,-,MHP7448_0365,hypothetical protein
GY,0,457656,0,459851,f,207,2195,0,0,0,0,0,0,-,MHP7448_0366,lipoprotein
GY,0,459908,0,461983,f,207,2075,0,0,0,0,0,0,-,MHP7448_0367,lipoprotein
Frag,460456,470539,460852,470935,f,207,397,96.98,391.00,98.49,96.98,1540,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,460220,0,463186,0,r,207,2966,0,0,0,0,0,0,-,mhp385,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,459908,0,461983,f,207,2075,0,0,0,0,0,0,-,MHP7448_0367,lipoprotein
Frag,460850,470915,463163,473228,f,207,2314,97.67,2287.00,98.83,97.67,9040,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,460220,0,463186,0,r,207,2966,0,0,0,0,0,0,-,mhp385,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,459908,0,461983,f,207,2075,0,0,0,0,0,0,-,MHP7448_0367,lipoprotein
GY,0,462010,0,462942,f,207,932,0,0,0,0,0,0,-,MHP7448_0368,putative lipoprotein
GY,0,462956,0,465133,f,207,2177,0,0,0,0,0,0,-,MHP7448_0369,ABC transporter permease
Frag,463145,473207,463305,473367,f,207,161,100.00,161.00,100.00,100.00,644,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,460220,0,463186,0,r,207,2966,0,0,0,0,0,0,-,mhp385,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,462956,0,465133,f,207,2177,0,0,0,0,0,0,-,MHP7448_0369,ABC transporter permease
Frag,463286,473347,464461,474522,f,207,1176,98.30,1166.00,99.15,98.30,4624,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,463356,0,463835,0,r,207,479,0,0,0,0,0,0,sgaA,mhp386,PTS system transporter subunit IIA
GX,463860,0,464150,0,r,207,290,0,0,0,0,0,0,sgaB,mhp387,pentitol phosphotransferase enzyme II, B component
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,462956,0,465133,f,207,2177,0,0,0,0,0,0,-,MHP7448_0369,ABC transporter permease
Frag,464447,474514,466393,476460,f,207,1947,98.05,1928.00,99.02,98.05,7636,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,464573,0,466342,0,r,207,1769,0,0,0,0,0,0,ulaA,mhp388,PTS system ascorbate-specific transporter subunit IIC
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,462956,0,465133,f,207,2177,0,0,0,0,0,0,-,MHP7448_0369,ABC transporter permease
GY,0,465142,0,466143,f,207,1001,0,0,0,0,0,0,-,MHP7448_0370,ABC transport permease
GY,0,466106,0,467071,f,207,965,0,0,0,0,0,0,-,MHP7448_0371,ABC transporter permease
Frag,466389,476491,475585,485687,f,207,9197,98.89,9146.00,99.45,98.89,36380,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,466406,0,467458,0,r,207,1052,0,0,0,0,0,0,-,mhp389,hypothetical protein
GX,467644,0,469458,0,r,207,1814,0,0,0,0,0,0,-,mhp390,lipoprotein B
GX,469575,0,470762,0,f,207,1187,0,0,0,0,0,0,gtsA,mhp391,glycerol transporter subunit A
GX,470707,0,471687,0,f,207,980,0,0,0,0,0,0,-,mhp392,hypothetical protein
GX,471671,0,472510,0,f,207,839,0,0,0,0,0,0,-,mhp393,hypothetical protein
GX,472520,0,473086,0,f,207,566,0,0,0,0,0,0,-,mhp394,hypothetical protein
GX,473196,0,475496,0,f,207,2300,0,0,0,0,0,0,-,mhp395,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,466106,0,467071,f,207,965,0,0,0,0,0,0,-,MHP7448_0371,ABC transporter permease
GY,0,467402,0,470275,r,207,2873,0,0,0,0,0,0,-,MHP7448_0372,Lppt protein
GY,0,470288,0,473233,r,207,2945,0,0,0,0,0,0,-,MHP7448_0373,hypothetical protein
GY,0,473417,0,473896,r,207,479,0,0,0,0,0,0,sgaA,MHP7448_0374,PTS system transporter subunit IIA
GY,0,473921,0,474211,r,207,290,0,0,0,0,0,0,-,MHP7448_0375,PTS system transporter subunit IIB
GY,0,474640,0,476409,r,207,1769,0,0,0,0,0,0,ulaA,MHP7448_0376,PTS system ascorbate-specific transporter subunit IIC
Frag,475566,485669,477455,487558,f,207,1890,95.03,1843.00,97.51,95.03,7184,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,475591,0,475923,0,r,207,332,0,0,0,0,0,0,trxA,mhp396,thioredoxin
GX,475990,0,477429,0,r,207,1439,0,0,0,0,0,0,proS,mhp397,prolyl-tRNA synthetase
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,474640,0,476409,r,207,1769,0,0,0,0,0,0,ulaA,MHP7448_0376,PTS system ascorbate-specific transporter subunit IIC
GY,0,476508,0,477560,r,207,1052,0,0,0,0,0,0,-,MHP7448_0377,hypothetical protein
Frag,477437,487539,477709,487811,f,207,273,100.00,273.00,100.00,100.00,1092,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,477475,0,477549,0,r,207,74,0,0,0,0,0,0,-,mhptRNA-Gln,tRNA-Gln
GX,477475,0,477549,0,r,207,74,0,0,0,0,0,0,-,-,tRNA-Gln
GX,477554,0,477637,0,r,207,83,0,0,0,0,0,0,-,mhptRNA-Tyr,tRNA-Tyr
GX,477554,0,477637,0,r,207,83,0,0,0,0,0,0,-,-,tRNA-Tyr
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,476508,0,477560,r,207,1052,0,0,0,0,0,0,-,MHP7448_0377,hypothetical protein
Frag,477669,487799,477852,487982,f,207,184,89.13,174.00,94.57,89.13,656,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,477746,0,479560,r,207,1814,0,0,0,0,0,0,-,MHP7448_0378,lipoprotein
Frag,477908,388427,478242,388761,f,-267,335,65.97,278.00,82.99,65.97,884,-,-
GX,1,0,892758,0,f,-267,892757,0,0,0,0,0,0,-,-,-
GX,477888,0,478283,0,f,-267,395,0,0,0,0,0,0,-,mhp399,hypothetical protein
GY,0,1,0,920079,f,-267,920078,0,0,0,0,0,0,-,-,-
GY,0,477746,0,479560,r,-267,1814,0,0,0,0,0,0,-,MHP7448_0378,lipoprotein
Frag,478245,488385,479713,489853,f,207,1469,95.10,1433.00,97.55,95.10,5588,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,477888,0,478283,0,f,207,395,0,0,0,0,0,0,-,mhp399,hypothetical protein
GX,478396,0,479658,0,f,207,1262,0,0,0,0,0,0,-,mhp400,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,477746,0,479560,r,207,1814,0,0,0,0,0,0,-,MHP7448_0378,lipoprotein
GY,0,479701,0,480864,f,207,1163,0,0,0,0,0,0,-,MHP7448_0379,ABC transport ATP-binding protein
Frag,479636,489775,480450,490589,f,207,815,89.45,772.00,94.72,89.45,2916,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,478396,0,479658,0,f,207,1262,0,0,0,0,0,0,-,mhp400,hypothetical protein
GX,479793,0,479966,0,f,207,173,0,0,0,0,0,0,-,mhp401,hypothetical protein
GX,480222,0,480428,0,f,207,206,0,0,0,0,0,0,-,mhp402,hypothetical protein
GX,480419,0,480631,0,f,207,212,0,0,0,0,0,0,-,mhp403,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,479701,0,480864,f,207,1163,0,0,0,0,0,0,-,MHP7448_0379,ABC transport ATP-binding protein
Frag,480433,490575,482146,492288,f,207,1714,96.85,1687.00,98.42,96.85,6640,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,480419,0,480631,0,f,207,212,0,0,0,0,0,0,-,mhp403,hypothetical protein
GX,480743,0,482122,0,r,207,1379,0,0,0,0,0,0,-,mhp404,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,479701,0,480864,f,207,1163,0,0,0,0,0,0,-,MHP7448_0379,ABC transport ATP-binding protein
GY,0,480860,0,481789,f,207,929,0,0,0,0,0,0,-,MHP7448_0380,ABC transporter permease
GY,0,481785,0,482612,f,207,827,0,0,0,0,0,0,-,MHP7448_0381,ABC transporter permease
Frag,482123,492264,482405,492546,f,207,283,97.17,279.00,98.59,97.17,1100,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,481785,0,482612,f,207,827,0,0,0,0,0,0,-,MHP7448_0381,ABC transporter permease
Frag,482426,492551,482865,492990,f,207,440,86.82,411.00,93.41,86.82,1528,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,481785,0,482612,f,207,827,0,0,0,0,0,0,-,MHP7448_0381,ABC transporter permease
GY,0,482682,0,483188,f,207,506,0,0,0,0,0,0,-,MHP7448_0382,proline dipeptidase
Frag,482492,492616,485398,495522,f,207,2907,88.24,2736.00,94.12,88.24,10260,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,482912,0,483352,0,f,207,440,0,0,0,0,0,0,-,mhp405,cell division protein MraZ
GX,483354,0,484244,0,f,207,890,0,0,0,0,0,0,-,mhp406,hypothetical protein
GX,484275,0,485258,0,f,207,983,0,0,0,0,0,0,ftsZ,mhp407,cell division protein ftsZ
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,481785,0,482612,f,207,827,0,0,0,0,0,0,-,MHP7448_0381,ABC transporter permease
GY,0,482682,0,483188,f,207,506,0,0,0,0,0,0,-,MHP7448_0382,proline dipeptidase
GY,0,483298,0,485598,f,207,2300,0,0,0,0,0,0,-,MHP7448_0383,ABC transporter ATP-binding protein
Frag,485252,495377,493218,503343,f,-198,7967,84.08,7333.00,92.04,84.08,26796,-,-
GX,1,0,892758,0,f,-198,892757,0,0,0,0,0,0,-,-,-
GX,485486,0,486499,0,f,-198,1013,0,0,0,0,0,0,-,mhp408,nicotinate phosphoribosyltransferase
GX,486489,0,487259,0,f,-198,770,0,0,0,0,0,0,-,mhp409,hypothetical protein
GX,487231,0,488793,0,f,-198,1562,0,0,0,0,0,0,metG,mhp410,methionyl-tRNA synthetase
GX,488790,0,489665,0,r,-198,875,0,0,0,0,0,0,-,mhp411,hypothetical protein
GX,489865,0,490416,0,r,-198,551,0,0,0,0,0,0,rnc,mhp412,ribonuclease III
GX,490613,0,491140,0,r,-198,527,0,0,0,0,0,0,-,mhp413,hypothetical protein
GX,491593,0,493002,0,f,-198,1409,0,0,0,0,0,0,-,mhp414,hypothetical protein
GX,492983,0,493177,0,r,-198,194,0,0,0,0,0,0,-,mhp415,hypothetical protein
GY,0,1,0,920079,f,-198,920078,0,0,0,0,0,0,-,-,-
GY,0,483298,0,485598,f,-198,2300,0,0,0,0,0,0,-,MHP7448_0383,ABC transporter ATP-binding protein
GY,0,485694,0,486026,r,-198,332,0,0,0,0,0,0,-,MHP7448_0384,thioredoxin
GY,0,486093,0,487532,r,-198,1439,0,0,0,0,0,0,proS,MHP7448_0385,prolyl-tRNA synthetase
GY,0,487577,0,487651,r,-198,74,0,0,0,0,0,0,-,MHP7448_t23,tRNA-Gln
GY,0,487577,0,487651,r,-198,74,0,0,0,0,0,0,-,-,tRNA-Gln
GY,0,487656,0,487739,r,-198,83,0,0,0,0,0,0,-,MHP7448_t24,tRNA-Tyr
GY,0,487656,0,487739,r,-198,83,0,0,0,0,0,0,-,-,tRNA-Tyr
GY,0,488034,0,489798,f,-198,1764,0,0,0,0,0,0,-,MHP7448_0386,-
GY,0,489878,0,490554,f,-198,676,0,0,0,0,0,0,-,MHP7448_0389,-
GY,0,490885,0,492264,r,-198,1379,0,0,0,0,0,0,-,MHP7448_0390,hypothetical protein
GY,0,493036,0,493476,f,-198,440,0,0,0,0,0,0,-,MHP7448_0391,cell division protein MraZ
Frag,489675,499801,490585,500711,f,-198,911,95.39,890.00,97.69,95.39,3476,-,-
GX,1,0,892758,0,f,-198,892757,0,0,0,0,0,0,-,-,-
GX,489865,0,490416,0,r,-198,551,0,0,0,0,0,0,rnc,mhp412,ribonuclease III
GY,0,1,0,920079,f,-198,920078,0,0,0,0,0,0,-,-,-
GY,0,488034,0,489798,f,-198,1764,0,0,0,0,0,0,-,MHP7448_0386,-
GY,0,489878,0,490554,f,-198,676,0,0,0,0,0,0,-,MHP7448_0389,-
Frag,493474,503748,504806,515080,f,207,11333,97.71,11203.00,98.85,97.71,44292,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,493490,0,494839,0,f,207,1349,0,0,0,0,0,0,asnC,mhp416,asparaginyl-tRNA synthetase
GX,494853,0,495494,0,f,207,641,0,0,0,0,0,0,-,mhp417,hypothetical protein
GX,495448,0,497757,0,f,207,2309,0,0,0,0,0,0,pcrA,mhp418,ATP-dependent helicase PcrA
GX,497759,0,499183,0,f,207,1424,0,0,0,0,0,0,-,mhp419,hypothetical protein
GX,499177,0,499338,0,f,207,161,0,0,0,0,0,0,-,mhp420,hypothetical protein
GX,499287,0,499952,0,f,207,665,0,0,0,0,0,0,ruvA,mhp421,Holliday junction DNA helicase RuvA
GX,499930,0,500886,0,f,207,956,0,0,0,0,0,0,ruvB,mhp422,Holliday junction DNA helicase RuvB
GX,500902,0,502794,0,r,207,1892,0,0,0,0,0,0,-,mhp423,hypothetical protein
GX,502821,0,503969,0,r,207,1148,0,0,0,0,0,0,-,mhp424,hypothetical protein
GX,504093,0,504635,0,r,207,542,0,0,0,0,0,0,-,mhp425,hypothetical protein
GX,504803,0,504952,0,r,207,149,0,0,0,0,0,0,-,mhp426,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,493478,0,494368,f,207,890,0,0,0,0,0,0,-,MHP7448_0392,S-adenosyl-methyltransferase
GY,0,494417,0,495382,f,207,965,0,0,0,0,0,0,ftsZ,MHP7448_0393,cell division protein ftsZ
GY,0,495611,0,496624,f,207,1013,0,0,0,0,0,0,-,MHP7448_0394,nicotinate phosphoribosyltransferase
GY,0,496632,0,497384,f,207,752,0,0,0,0,0,0,-,MHP7448_0395,DNA methylase
GY,0,497377,0,498918,f,207,1541,0,0,0,0,0,0,metG,MHP7448_0396,methionyl-tRNA synthetase
GY,0,498915,0,499790,r,207,875,0,0,0,0,0,0,-,MHP7448_0397,hypothetical protein
GY,0,499991,0,500674,r,207,683,0,0,0,0,0,0,rnc,MHP7448_0398,ribonuclease III
GY,0,500738,0,501295,r,207,557,0,0,0,0,0,0,-,MHP7448_0399,hypothetical protein
GY,0,501604,0,503127,f,207,1523,0,0,0,0,0,0,-,MHP7448_0400,hypothetical protein
GY,0,503764,0,505113,f,207,1349,0,0,0,0,0,0,asnC,MHP7448_0401,asparaginyl-tRNA synthetase
Frag,504803,515066,504903,515166,f,207,101,86.14,94.00,93.07,86.14,348,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,504803,0,504952,0,r,207,149,0,0,0,0,0,0,-,mhp426,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,503764,0,505113,f,207,1349,0,0,0,0,0,0,asnC,MHP7448_0401,asparaginyl-tRNA synthetase
Frag,504902,515168,505105,515371,f,207,204,79.41,183.00,89.71,79.41,648,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,504803,0,504952,0,r,207,149,0,0,0,0,0,0,-,mhp426,hypothetical protein
GX,505079,0,506137,0,r,207,1058,0,0,0,0,0,0,-,mhp427,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,503764,0,505113,f,207,1349,0,0,0,0,0,0,asnC,MHP7448_0401,asparaginyl-tRNA synthetase
Frag,504952,515217,506385,516650,f,207,1434,86.89,1340.00,93.44,86.89,4984,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,505079,0,506137,0,r,207,1058,0,0,0,0,0,0,-,mhp427,hypothetical protein
GX,506371,0,506754,0,r,207,383,0,0,0,0,0,0,-,mhp428,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,503764,0,505113,f,207,1349,0,0,0,0,0,0,asnC,MHP7448_0401,asparaginyl-tRNA synthetase
GY,0,505178,0,505768,f,207,590,0,0,0,0,0,0,-,MHP7448_0402,hypothetical protein
GY,0,505785,0,508031,f,207,2246,0,0,0,0,0,0,pcrA,MHP7448_0403,ATP-dependent helicase PcrA
Frag,506788,517065,507497,517774,f,-2,710,94.37,690.00,97.18,94.37,2680,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,507084,0,507401,0,r,-2,317,0,0,0,0,0,0,-,mhp429,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,505785,0,508031,f,-2,2246,0,0,0,0,0,0,pcrA,MHP7448_0403,ATP-dependent helicase PcrA
Frag,506943,546924,507117,547098,f,-198,175,88.57,165.00,94.29,88.57,620,-,-
GX,1,0,892758,0,f,-198,892757,0,0,0,0,0,0,-,-,-
GX,507084,0,507401,0,r,-198,317,0,0,0,0,0,0,-,mhp429,hypothetical protein
GY,0,1,0,920079,f,-198,920078,0,0,0,0,0,0,-,-,-
GY,0,505785,0,508031,f,-198,2246,0,0,0,0,0,0,pcrA,MHP7448_0403,ATP-dependent helicase PcrA
Frag,507309,548344,507435,548470,f,-2,127,85.83,118.00,92.91,85.83,436,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,507084,0,507401,0,r,-2,317,0,0,0,0,0,0,-,mhp429,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,505785,0,508031,f,-2,2246,0,0,0,0,0,0,pcrA,MHP7448_0403,ATP-dependent helicase PcrA
Frag,507484,517760,507620,517896,f,207,137,92.70,132.00,96.35,92.70,508,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,505785,0,508031,f,207,2246,0,0,0,0,0,0,pcrA,MHP7448_0403,ATP-dependent helicase PcrA
Frag,507626,540723,508267,541364,f,207,642,93.77,622.00,96.88,93.77,2408,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,507688,0,508245,0,f,207,557,0,0,0,0,0,0,efp,mhp430,elongation factor P
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,505785,0,508031,f,207,2246,0,0,0,0,0,0,pcrA,MHP7448_0403,ATP-dependent helicase PcrA
GY,0,508033,0,509457,f,207,1424,0,0,0,0,0,0,-,MHP7448_0404,hypothetical protein
Frag,508247,541339,510181,543273,f,207,1935,96.59,1902.00,98.29,96.59,7476,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,508289,0,510136,0,f,207,1847,0,0,0,0,0,0,tktA,mhp431,transketolase
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,508033,0,509457,f,207,1424,0,0,0,0,0,0,-,MHP7448_0404,hypothetical protein
GY,0,509561,0,510226,f,207,665,0,0,0,0,0,0,ruvA,MHP7448_0405,Holliday junction DNA helicase RuvA
Frag,510201,543281,512339,545419,f,207,2139,97.66,2114.00,98.83,97.66,8356,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,510321,0,511217,0,f,207,896,0,0,0,0,0,0,-,mhp432,hypothetical protein
GX,511172,0,512335,0,f,207,1163,0,0,0,0,0,0,mnmA,mhp433,tRNA-specific 2-thiouridylase MnmA
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,509561,0,510226,f,207,665,0,0,0,0,0,0,ruvA,MHP7448_0405,Holliday junction DNA helicase RuvA
GY,0,510222,0,511160,f,207,938,0,0,0,0,0,0,ruvB,MHP7448_0406,Holliday junction DNA helicase RuvB
GY,0,511176,0,512999,r,207,1823,0,0,0,0,0,0,-,MHP7448_0407,hypothetical protein
Frag,512335,545448,513655,546768,f,207,1321,96.52,1298.00,98.26,96.52,5100,-,-
GX,1,0,892758,0,f,207,892757,0,0,0,0,0,0,-,-,-
GX,512342,0,513568,0,r,207,1226,0,0,0,0,0,0,-,mhp434,hypothetical protein
GY,0,1,0,920079,f,207,920078,0,0,0,0,0,0,-,-,-
GY,0,511176,0,512999,r,207,1823,0,0,0,0,0,0,-,MHP7448_0407,hypothetical protein
GY,0,513095,0,514243,r,207,1148,0,0,0,0,0,0,-,MHP7448_0408,hypothetical protein
Frag,513633,517234,513793,517394,f,-2,161,87.58,151.00,93.79,87.58,564,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,513773,0,515176,0,r,-2,1403,0,0,0,0,0,0,-,mhp435,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,513095,0,514243,r,-2,1148,0,0,0,0,0,0,-,MHP7448_0408,hypothetical protein
